"time","Region","fitted"
36,"HSE Mid West",7.66548793677434
36,"HSE South West",5.17720654752215
36,"HSE West and North West",6.20180093235778
37,"HSE Dublin and Midlands",3.6029006181485
37,"HSE Dublin and North East",1.54488943092536
37,"HSE Dublin and South East",2.40799887153245
37,"HSE Mid West",8.27072063783523
37,"HSE South West",5.91453830033172
37,"HSE West and North West",6.48677787417216
38,"HSE Dublin and Midlands",4.18244925809346
38,"HSE Dublin and North East",1.76005099275662
38,"HSE Dublin and South East",2.49494839800202
38,"HSE Mid West",9.08104969739084
38,"HSE South West",5.32751611483966
38,"HSE West and North West",7.24122975181313
39,"HSE Dublin and Midlands",4.14213078813789
39,"HSE Dublin and North East",1.67706166207556
39,"HSE Dublin and South East",2.63585552129537
39,"HSE Mid West",8.64203533446948
39,"HSE South West",4.47114151714324
39,"HSE West and North West",6.16012251098483
40,"HSE Dublin and Midlands",4.08104447769866
40,"HSE Dublin and North East",2.01928324409247
40,"HSE Dublin and South East",3.40906611211746
40,"HSE Mid West",8.73711670004152
40,"HSE South West",5.00235436765151
40,"HSE West and North West",5.63334588532321
41,"HSE Dublin and Midlands",4.89202735969631
41,"HSE Dublin and North East",2.36162849707137
41,"HSE Dublin and South East",2.97772824554617
41,"HSE Mid West",9.25700948226774
41,"HSE South West",5.88237947195907
41,"HSE West and North West",5.69478911901454
42,"HSE Dublin and Midlands",4.8537932710913
42,"HSE Dublin and North East",2.38786518022979
42,"HSE Dublin and South East",2.99139048050311
42,"HSE Mid West",9.21643736950869
42,"HSE South West",5.22621824862872
42,"HSE West and North West",6.12316158378111
43,"HSE Dublin and Midlands",5.02098962807334
43,"HSE Dublin and North East",2.58730758550993
43,"HSE Dublin and South East",3.21003910601823
43,"HSE Mid West",8.33397854746692
43,"HSE South West",5.22297939024928
43,"HSE West and North West",6.05925474548199
44,"HSE Dublin and Midlands",4.27783184070538
44,"HSE Dublin and North East",2.34438751493165
44,"HSE Dublin and South East",3.10758151188903
44,"HSE Mid West",8.78397552599917
44,"HSE South West",4.86881698304933
44,"HSE West and North West",5.67299104335238
45,"HSE Dublin and Midlands",4.69218725383697
45,"HSE Dublin and North East",2.57843947473295
45,"HSE Dublin and South East",3.3888347213653
45,"HSE Mid West",7.86040308617526
45,"HSE South West",5.21004776891129
45,"HSE West and North West",5.80620234728233
46,"HSE Dublin and Midlands",5.34610670932854
46,"HSE Dublin and North East",2.86988841159919
46,"HSE Dublin and South East",3.26827972427695
46,"HSE Mid West",7.15876239979452
46,"HSE South West",5.6616420747538
46,"HSE West and North West",5.9653728623672
47,"HSE Dublin and Midlands",5.82527565289383
47,"HSE Dublin and North East",2.94070919823678
47,"HSE Dublin and South East",3.82339538581215
47,"HSE Mid West",8.00859654211762
47,"HSE South West",5.62989070186368
47,"HSE West and North West",6.50751421372285
48,"HSE Dublin and Midlands",5.36165164488794
48,"HSE Dublin and North East",3.04087470905026
48,"HSE Dublin and South East",3.72981639460626
48,"HSE Mid West",8.93947568604774
48,"HSE South West",5.89079988102537
48,"HSE West and North West",6.93059544233336
49,"HSE Dublin and Midlands",4.51823815512146
49,"HSE Dublin and North East",2.91422197923775
49,"HSE Dublin and South East",3.56610623202337
49,"HSE Mid West",8.41836039022306
49,"HSE South West",5.14412757839769
49,"HSE West and North West",5.49931124592262
50,"HSE Dublin and Midlands",4.46362487905315
50,"HSE Dublin and North East",2.6584260553184
50,"HSE Dublin and South East",3.9641082565856
50,"HSE Mid West",8.04058550999143
50,"HSE South West",5.80610795741067
50,"HSE West and North West",5.58156255820148
51,"HSE Dublin and Midlands",5.93475616062849
51,"HSE Dublin and North East",3.1495458495906
51,"HSE Dublin and South East",3.61957402918305
51,"HSE Mid West",8.88526024530109
51,"HSE South West",5.08482993733138
51,"HSE West and North West",7.48333438356967
52,"HSE Dublin and Midlands",4.52652540021718
52,"HSE Dublin and North East",1.47447612526061
52,"HSE Dublin and South East",2.42092051341724
52,"HSE Mid West",7.82965095668212
52,"HSE South West",4.72429592118146
52,"HSE West and North West",6.65968121936577
53,"HSE Dublin and Midlands",0.952194732967627
53,"HSE Dublin and North East",-0.630946516763999
53,"HSE Dublin and South East",0.640857187260212
53,"HSE Mid West",4.09455610419292
53,"HSE South West",1.60728388184077
53,"HSE West and North West",3.13098825370132
54,"HSE Dublin and Midlands",4.70063544546235
54,"HSE Dublin and North East",3.5431838399326
54,"HSE Dublin and South East",4.21356095686717
54,"HSE Mid West",6.87340086238001
54,"HSE South West",5.45627644941594
54,"HSE West and North West",5.9264397449172
55,"HSE Dublin and Midlands",4.29761583460602
55,"HSE Dublin and North East",2.40150933823782
55,"HSE Dublin and South East",2.32234391066265
55,"HSE Mid West",7.3094818367676
55,"HSE South West",6.25035875447224
55,"HSE West and North West",7.1188020664416
56,"HSE Dublin and Midlands",4.301470466522
56,"HSE Dublin and North East",3.11075370701111
56,"HSE Dublin and South East",3.05903148247679
56,"HSE Mid West",7.8168579962167
56,"HSE South West",6.06941511585629
56,"HSE West and North West",6.42127781363055
57,"HSE Dublin and Midlands",4.61879730790067
57,"HSE Dublin and North East",3.11260395019904
57,"HSE Dublin and South East",3.31552119961889
57,"HSE Mid West",8.46665207875883
57,"HSE South West",6.70509092265838
57,"HSE West and North West",5.85762299240298
58,"HSE Dublin and Midlands",5.07488350360153
58,"HSE Dublin and North East",2.98519605375665
58,"HSE Dublin and South East",3.18254118173328
58,"HSE Mid West",9.47647467437047
58,"HSE South West",6.64707793045665
58,"HSE West and North West",6.74671017971671
59,"HSE Dublin and Midlands",4.29672940742078
59,"HSE Dublin and North East",2.83221449851687
59,"HSE Dublin and South East",3.4055651734591
59,"HSE Mid West",9.90744620184126
59,"HSE South West",4.86628424738025
59,"HSE West and North West",6.32423817045775
60,"HSE Dublin and Midlands",4.78457109966715
60,"HSE Dublin and North East",3.22004062988547
60,"HSE Dublin and South East",4.01819793708174
60,"HSE Mid West",10.7759471652439
60,"HSE South West",4.52991034554211
60,"HSE West and North West",6.69949023755788
61,"HSE Dublin and Midlands",4.19426988225989
61,"HSE Dublin and North East",2.66859856419648
61,"HSE Dublin and South East",3.8830837763335
61,"HSE Mid West",9.4850465177365
61,"HSE South West",4.26002081091384
61,"HSE West and North West",7.33661520239127
62,"HSE Dublin and Midlands",4.66647139536538
62,"HSE Dublin and North East",3.09963275417373
62,"HSE Dublin and South East",3.00064060845865
62,"HSE Mid West",9.03768575789953
62,"HSE South West",3.90880886391711
62,"HSE West and North West",6.38146050822823
63,"HSE Dublin and Midlands",4.93638645959222
63,"HSE Dublin and North East",2.49431038360463
63,"HSE Dublin and South East",3.06794184751667
63,"HSE Mid West",9.58996621161656
63,"HSE South West",4.68944867434257
63,"HSE West and North West",5.4755938319722
64,"HSE Dublin and Midlands",4.72256971755737
64,"HSE Dublin and North East",2.41521982721662
64,"HSE Dublin and South East",3.12736774371986
64,"HSE Mid West",9.24889924183577
64,"HSE South West",3.95915071013067
64,"HSE West and North West",5.0188288133101
65,"HSE Dublin and Midlands",4.76888379239671
65,"HSE Dublin and North East",2.85199377205013
65,"HSE Dublin and South East",3.39231974692823
65,"HSE Mid West",8.79631563418496
65,"HSE South West",4.61487389429602
65,"HSE West and North West",5.06228471712634
66,"HSE Dublin and Midlands",4.17045356562101
66,"HSE Dublin and North East",2.58597195308144
66,"HSE Dublin and South East",2.84532571841859
66,"HSE Mid West",9.62411637850341
66,"HSE South West",4.82519887640256
66,"HSE West and North West",5.9207695570787
67,"HSE Dublin and Midlands",4.44467516758612
67,"HSE Dublin and North East",2.24906954032027
67,"HSE Dublin and South East",3.12363473401381
67,"HSE Mid West",9.69862224332531
67,"HSE South West",3.8579340270815
67,"HSE West and North West",5.44256472081696
68,"HSE Dublin and Midlands",4.57883893433149
68,"HSE Dublin and North East",2.15751877454909
68,"HSE Dublin and South East",3.5158316255586
68,"HSE Mid West",8.73810189789806
68,"HSE South West",4.88922615396993
68,"HSE West and North West",6.65572264984816
69,"HSE Dublin and Midlands",4.74140084595691
69,"HSE Dublin and North East",2.56767447365471
69,"HSE Dublin and South East",3.13750072076411
69,"HSE Mid West",8.57254205277605
69,"HSE South West",4.90991296135206
69,"HSE West and North West",7.79130218047122
70,"HSE Dublin and Midlands",4.3573849151757
70,"HSE Dublin and North East",2.59288093552379
70,"HSE Dublin and South East",3.30649259792638
70,"HSE Mid West",9.37391064697667
70,"HSE South West",3.50183251927917
70,"HSE West and North West",6.1788112580284
71,"HSE Dublin and Midlands",3.58329320901779
71,"HSE Dublin and North East",2.52211418225439
71,"HSE Dublin and South East",3.03189281675342
71,"HSE Mid West",9.59358995213834
71,"HSE South West",3.78872789751447
71,"HSE West and North West",4.83784184052703
72,"HSE Dublin and Midlands",3.60687710539246
72,"HSE Dublin and North East",2.03472299754987
72,"HSE Dublin and South East",2.69336126091359
72,"HSE Mid West",8.18355123453235
72,"HSE South West",4.59338591986646
72,"HSE West and North West",4.77223005254981
73,"HSE Dublin and Midlands",3.25361586438639
73,"HSE Dublin and North East",2.24148706201651
73,"HSE Dublin and South East",2.4376498730272
73,"HSE Mid West",8.00632608755317
73,"HSE South West",2.82799854547833
73,"HSE West and North West",5.66749096312071
74,"HSE Dublin and Midlands",4.06498495565106
74,"HSE Dublin and North East",2.48966332513775
74,"HSE Dublin and South East",2.19190402076444
74,"HSE Mid West",9.81280913397622
74,"HSE South West",2.90732437186932
74,"HSE West and North West",6.42665183159772
75,"HSE Dublin and Midlands",3.61934339540653
75,"HSE Dublin and North East",2.74150137995805
75,"HSE Dublin and South East",2.20923876067457
75,"HSE Mid West",9.89594647934439
75,"HSE South West",3.93316385854022
75,"HSE West and North West",4.55786456275697
76,"HSE Dublin and Midlands",4.09364901333889
76,"HSE Dublin and North East",1.88151505924275
76,"HSE Dublin and South East",1.8644641625388
76,"HSE Mid West",9.64803857320958
76,"HSE South West",3.82951784761368
76,"HSE West and North West",5.34315781093082
77,"HSE Dublin and Midlands",3.91157278177457
77,"HSE Dublin and North East",2.03809325088042
77,"HSE Dublin and South East",2.22895867485127
77,"HSE Mid West",7.91176586732775
77,"HSE South West",4.62058766370378
77,"HSE West and North West",5.39761391599522
78,"HSE Dublin and Midlands",3.60719288132218
78,"HSE Dublin and North East",2.34055869228091
78,"HSE Dublin and South East",2.29817270319809
78,"HSE Mid West",7.75320215485641
78,"HSE South West",4.3610952115043
78,"HSE West and North West",7.06039917894471
79,"HSE Dublin and Midlands",3.25287336161336
79,"HSE Dublin and North East",2.29916916201527
79,"HSE Dublin and South East",2.35160818156412
79,"HSE Mid West",7.40505291090605
79,"HSE South West",3.81884499081889
79,"HSE West and North West",6.20661043233079
80,"HSE Dublin and Midlands",3.06481415681209
80,"HSE Dublin and North East",2.43648529147188
80,"HSE Dublin and South East",2.58221149687948
80,"HSE Mid West",8.65080084799305
80,"HSE South West",3.36898779250402
80,"HSE West and North West",6.05143724336149
81,"HSE Dublin and Midlands",2.55766557424758
81,"HSE Dublin and North East",2.06669105650488
81,"HSE Dublin and South East",2.19150728401044
81,"HSE Mid West",8.8316041384361
81,"HSE South West",3.48256298054294
81,"HSE West and North West",5.02154624450561
82,"HSE Dublin and Midlands",2.60101647794893
82,"HSE Dublin and North East",1.45640160863869
82,"HSE Dublin and South East",2.42356266487563
82,"HSE Mid West",10.1846074801675
82,"HSE South West",4.15071698075856
82,"HSE West and North West",5.80475939618082
83,"HSE Dublin and Midlands",3.03913585192555
83,"HSE Dublin and North East",1.62327941220039
83,"HSE Dublin and South East",1.96081667033101
83,"HSE Mid West",8.98734095955477
83,"HSE South West",3.74186451099159
83,"HSE West and North West",6.05371668077358
84,"HSE Dublin and Midlands",3.33849587157998
84,"HSE Dublin and North East",1.66904470537683
84,"HSE Dublin and South East",1.93411440893726
84,"HSE Mid West",7.88366594598816
84,"HSE South West",4.02670084022844
84,"HSE West and North West",5.93010998797695
85,"HSE Dublin and Midlands",3.12137955705455
85,"HSE Dublin and North East",1.7294979769152
85,"HSE Dublin and South East",2.09033583049994
85,"HSE Mid West",7.82810409033724
85,"HSE South West",2.69303562632263
85,"HSE West and North West",5.799734973418
86,"HSE Dublin and Midlands",3.07121702132355
86,"HSE Dublin and North East",1.78798474340046
86,"HSE Dublin and South East",2.39587617273367
86,"HSE Mid West",4.46809248521846
86,"HSE South West",3.38709248271615
86,"HSE West and North West",5.69665374881285
87,"HSE Dublin and Midlands",3.04397093570228
87,"HSE Dublin and North East",1.45224385359946
87,"HSE Dublin and South East",2.17170520510333
87,"HSE Mid West",0.831965486863689
87,"HSE South West",3.3429189352958
87,"HSE West and North West",5.37422632061426
88,"HSE Dublin and Midlands",2.66769910073714
88,"HSE Dublin and North East",1.83763569628171
88,"HSE Dublin and South East",2.62167553326323
88,"HSE Mid West",3.75635679188624
88,"HSE South West",2.91769715167232
88,"HSE West and North West",5.13012824003384
89,"HSE Dublin and Midlands",3.25515553488972
89,"HSE Dublin and North East",2.06195925160971
89,"HSE Dublin and South East",2.70740314518127
89,"HSE Mid West",6.75995472669265
89,"HSE South West",3.08797056189408
89,"HSE West and North West",5.25350374411684
90,"HSE Dublin and Midlands",2.90538541784999
90,"HSE Dublin and North East",2.28800649387643
90,"HSE Dublin and South East",2.77439238674091
90,"HSE Mid West",5.84314127794453
90,"HSE South West",3.23376223451548
90,"HSE West and North West",5.19144309427291
91,"HSE Dublin and Midlands",2.45137021091414
91,"HSE Dublin and North East",2.27033124580813
91,"HSE Dublin and South East",3.30785177992938
91,"HSE Mid West",6.62420834843772
91,"HSE South West",4.6020011346635
91,"HSE West and North West",5.6157808259949
92,"HSE Dublin and Midlands",3.30761144769205
92,"HSE Dublin and North East",2.25876821367259
92,"HSE Dublin and South East",3.23607697623147
92,"HSE Mid West",7.07905731617046
92,"HSE South West",4.60977551509072
92,"HSE West and North West",6.42434239632422
93,"HSE Dublin and Midlands",3.35715250945063
93,"HSE Dublin and North East",2.66642754926425
93,"HSE Dublin and South East",3.0974899550057
93,"HSE Mid West",7.64587630737417
93,"HSE South West",4.36440790872404
93,"HSE West and North West",6.66439774540286
94,"HSE Dublin and Midlands",3.7745843920123
94,"HSE Dublin and North East",3.05189168679285
94,"HSE Dublin and South East",3.49039760325114
94,"HSE Mid West",8.77845941905218
94,"HSE South West",5.11280658011116
94,"HSE West and North West",6.51440716986763
95,"HSE Dublin and Midlands",4.04970163690225
95,"HSE Dublin and North East",2.55465054420355
95,"HSE Dublin and South East",3.35641452869099
95,"HSE Mid West",8.36526268678524
95,"HSE South West",4.16737847558585
95,"HSE West and North West",6.07626542313792
96,"HSE Dublin and Midlands",3.4324515520935
96,"HSE Dublin and North East",2.65462940734226
96,"HSE Dublin and South East",3.41363921384115
96,"HSE Mid West",7.90801962508616
96,"HSE South West",3.69980439986833
96,"HSE West and North West",5.78356044811597
97,"HSE Dublin and Midlands",3.43910583312858
97,"HSE Dublin and North East",2.55666811386203
97,"HSE Dublin and South East",2.77006588915775
97,"HSE Mid West",6.96880511560309
97,"HSE South West",3.5437686391533
97,"HSE West and North West",5.54253684361533
98,"HSE Dublin and Midlands",3.39153951721882
98,"HSE Dublin and North East",2.80457432898643
98,"HSE Dublin and South East",2.67612460528262
98,"HSE Mid West",8.51962246014152
98,"HSE South West",3.71619576095259
98,"HSE West and North West",5.23391372316197
99,"HSE Dublin and Midlands",3.67285349961962
99,"HSE Dublin and North East",3.02235180150273
99,"HSE Dublin and South East",3.47076368573688
99,"HSE Mid West",9.76050834394365
99,"HSE South West",4.94069671625697
99,"HSE West and North West",6.26085938771179
100,"HSE Dublin and Midlands",3.9706713118528
100,"HSE Dublin and North East",2.69797577533327
100,"HSE Dublin and South East",3.1110475623987
100,"HSE Mid West",8.92383361638858
100,"HSE South West",3.91045766921876
100,"HSE West and North West",6.4457911291392
101,"HSE Dublin and Midlands",3.82874359348766
101,"HSE Dublin and North East",3.15370694881787
101,"HSE Dublin and South East",3.28666224328447
101,"HSE Mid West",9.05968524624866
101,"HSE South West",4.0623547402302
101,"HSE West and North West",6.20525436864394
102,"HSE Dublin and Midlands",4.53557213765842
102,"HSE Dublin and North East",3.70345137712256
102,"HSE Dublin and South East",4.05725625283189
102,"HSE Mid West",8.35342690317465
102,"HSE South West",5.12563794630532
102,"HSE West and North West",5.98131348311596
103,"HSE Dublin and Midlands",4.30994723712623
103,"HSE Dublin and North East",3.55775886592034
103,"HSE Dublin and South East",4.05204686889801
103,"HSE Mid West",9.4014485440534
103,"HSE South West",4.68352711026924
103,"HSE West and North West",5.84180398977189
104,"HSE Dublin and Midlands",3.33939563323029
104,"HSE Dublin and North East",2.00787446659815
104,"HSE Dublin and South East",2.36769308699078
104,"HSE Mid West",6.96933712542827
104,"HSE South West",2.74395370937485
104,"HSE West and North West",4.50783049588993
105,"HSE Dublin and Midlands",2.29521022693259
105,"HSE Dublin and North East",0.64812093440255
105,"HSE Dublin and South East",0.368066626824623
105,"HSE Mid West",6.95705485181937
105,"HSE South West",2.6279888984988
105,"HSE West and North West",3.31810570791661
106,"HSE Dublin and Midlands",4.9704376652321
106,"HSE Dublin and North East",4.13645342366517
106,"HSE Dublin and South East",4.28674866820355
106,"HSE Mid West",8.29682920136365
106,"HSE South West",5.30796888289297
106,"HSE West and North West",6.25814795920795
107,"HSE Dublin and Midlands",4.19569055158189
107,"HSE Dublin and North East",2.21100993061727
107,"HSE Dublin and South East",3.51996100525792
107,"HSE Mid West",9.57758193734594
107,"HSE South West",5.23837771231556
107,"HSE West and North West",6.88915791808647
108,"HSE Dublin and Midlands",5.25477164304177
108,"HSE Dublin and North East",3.19783915049479
108,"HSE Dublin and South East",3.57134546183144
108,"HSE Mid West",10.4447256989557
108,"HSE South West",6.57540563693463
108,"HSE West and North West",7.50996118361042
109,"HSE Dublin and Midlands",4.6128017030169
109,"HSE Dublin and North East",3.17247519259407
109,"HSE Dublin and South East",3.67480632799747
109,"HSE Mid West",10.0777852536524
109,"HSE South West",6.39975181511111
109,"HSE West and North West",7.66075482393214
110,"HSE Dublin and Midlands",4.04363946359272
110,"HSE Dublin and North East",3.34986634834456
110,"HSE Dublin and South East",4.55314741221453
110,"HSE Mid West",8.39717186788837
110,"HSE South West",6.0363997153621
110,"HSE West and North West",7.82688821086861
111,"HSE Dublin and Midlands",4.56653162719053
111,"HSE Dublin and North East",3.70306893335367
111,"HSE Dublin and South East",3.75819687353438
111,"HSE Mid West",9.06277444024657
111,"HSE South West",5.90443721304099
111,"HSE West and North West",8.57815295986921
112,"HSE Dublin and Midlands",4.30492270896538
112,"HSE Dublin and North East",3.96026689949675
112,"HSE Dublin and South East",3.9849307955652
112,"HSE Mid West",8.89889880614454
112,"HSE South West",4.9573850961083
112,"HSE West and North West",8.65571816799046
113,"HSE Dublin and Midlands",4.59597540947262
113,"HSE Dublin and North East",3.46869607620279
113,"HSE Dublin and South East",2.8384955327143
113,"HSE Mid West",8.42138578091356
113,"HSE South West",4.46939619894626
113,"HSE West and North West",7.0134123269285
114,"HSE Dublin and Midlands",4.60051974164389
114,"HSE Dublin and North East",3.39898896614888
114,"HSE Dublin and South East",3.45972716138683
